Date,equity
2020-08-27,11204.345240907836
2020-08-28,11204.345240907836
2020-08-31,11204.345240907836
2020-09-01,11204.345240907836
2020-09-02,11204.345240907836
2020-09-03,11204.345240907836
2020-09-04,11204.345240907836
2020-09-08,11204.345240907836
2020-09-09,11204.345240907836
2020-09-10,11204.345240907836
2020-09-11,11204.345240907836
2020-09-14,11204.345240907836
2020-09-15,11204.345240907836
2020-09-16,11204.345240907836
2020-09-17,11204.345240907836
2020-09-18,11204.345240907836
2020-09-21,11204.345240907836
2020-09-22,11204.345240907836
2020-09-23,11204.345240907836
2020-09-24,11204.345240907836
2020-09-25,11204.345240907836
2020-09-28,11204.345240907836
2020-09-29,11204.345240907836
2020-09-30,11204.345240907836
2020-10-01,11204.345240907836
2020-10-02,11204.345240907836
2020-10-05,11204.345240907836
2020-10-06,11204.345240907836
2020-10-07,11204.345240907836
2020-10-08,11204.345240907836
2020-10-09,11204.345240907836
2020-10-12,11204.345240907836
2020-10-13,11204.345240907836
2020-10-14,11204.345240907836
2020-10-15,11204.345240907836
2020-10-16,11204.345240907836
2020-10-19,11204.345240907836
2020-10-20,11204.345240907836
2020-10-21,11204.345240907836
2020-10-22,11204.345240907836
2020-10-23,11204.345240907836
2020-10-26,11204.345240907836
2020-10-27,11204.345240907836
2020-10-28,11204.345240907836
2020-10-29,11204.345240907836
2020-10-30,11204.345240907836
2020-11-02,11204.345240907836
2020-11-03,11204.345240907836
2020-11-04,11204.345240907836
2020-11-05,11204.345240907836
2020-11-06,11204.345240907836
2020-11-09,11204.345240907836
2020-11-10,11204.345240907836
2020-11-11,11204.345240907836
2020-11-12,11204.345240907836
2020-11-13,11204.345240907836
2020-11-16,11204.345240907836
2020-11-17,11204.345240907836
2020-11-18,11204.345240907836
2020-11-19,11204.345240907836
2020-11-20,11204.345240907836
2020-11-23,11204.345240907836
2020-11-24,11204.345240907836
2020-11-25,11204.345240907836
2020-11-27,11204.345240907836
2020-11-30,11204.345240907836
2020-12-01,11204.345240907836
2020-12-02,11204.345240907836
2020-12-03,11204.345240907836
2020-12-04,11204.345240907836
2020-12-07,11204.345240907836
2020-12-08,11204.345240907836
2020-12-09,11204.345240907836
2020-12-10,11204.345240907836
2020-12-11,11204.345240907836
2020-12-14,11204.345240907836
2020-12-15,11204.345240907836
2020-12-16,11204.345240907836
2020-12-17,11204.345240907836
2020-12-18,11204.345240907836
2020-12-21,11204.345240907836
2020-12-22,11204.345240907836
2020-12-23,11204.345240907836
2020-12-24,11204.345240907836
2020-12-28,11204.345240907836
2020-12-29,11204.345240907836
2020-12-30,11204.345240907836
2020-12-31,11204.345240907836
2021-01-04,11204.345240907836
2021-01-05,11204.345240907836
2021-01-06,11204.345240907836
2021-01-07,11204.345240907836
2021-01-08,11204.345240907836
2021-01-11,11204.345240907836
2021-01-12,11204.345240907836
2021-01-13,11204.345240907836
2021-01-14,11204.345240907836
2021-01-15,11204.345240907836
2021-01-19,11204.345240907836
2021-01-20,11204.345240907836
2021-01-21,11204.345240907836
2021-01-22,11204.345240907836
2021-01-25,11204.345240907836
2021-01-26,11204.345240907836
2021-01-27,11204.345240907836
2021-01-28,11204.345240907836
2021-01-29,11204.345240907836
2021-02-01,11204.345240907836
2021-02-02,11204.345240907836
2021-02-03,11204.345240907836
2021-02-04,11204.345240907836
2021-02-05,11204.345240907836
2021-02-08,11204.345240907836
2021-02-09,11204.345240907836
2021-02-10,11204.345240907836
2021-02-11,11204.345240907836
2021-02-12,11204.345240907836
2021-02-16,11204.345240907836
2021-02-17,11204.345240907836
2021-02-18,11204.345240907836
2021-02-19,11204.345240907836
2021-02-22,11204.345240907836
2021-02-23,11204.345240907836
2021-02-24,11204.345240907836
2021-02-25,11204.345240907836
2021-02-26,11204.345240907836
2021-03-01,11204.345240907836
2021-03-02,11204.345240907836
2021-03-03,11204.345240907836
2021-03-04,11204.345240907836
2021-03-05,11204.345240907836
2021-03-08,11204.345240907836
2021-03-09,11204.345240907836
2021-03-10,11204.345240907836
2021-03-11,11204.345240907836
2021-03-12,11204.345240907836
2021-03-15,11204.345240907836
2021-03-16,11204.345240907836
2021-03-17,11204.345240907836
2021-03-18,11204.345240907836
2021-03-19,11204.345240907836
2021-03-22,11204.345240907836
2021-03-23,11204.345240907836
2021-03-24,11204.345240907836
2021-03-25,11204.345240907836
2021-03-26,11204.345240907836
2021-03-29,11204.345240907836
2021-03-30,11204.345240907836
2021-03-31,11204.345240907836
2021-04-01,11204.345240907836
2021-04-05,11204.345240907836
2021-04-06,11204.345240907836
2021-04-07,11204.345240907836
2021-04-08,11204.345240907836
2021-04-09,11204.345240907836
2021-04-12,11204.345240907836
2021-04-13,11204.345240907836
2021-04-14,11204.345240907836
2021-04-15,11204.345240907836
2021-04-16,11204.345240907836
2021-04-19,11204.345240907836
2021-04-20,11204.345240907836
2021-04-21,11204.345240907836
2021-04-22,11204.345240907836
2021-04-23,11204.345240907836
2021-04-26,11204.345240907836
2021-04-27,11204.345240907836
2021-04-28,11204.345240907836
2021-04-29,11204.345240907836
2021-04-30,11204.345240907836
2021-05-03,11204.345240907836
2021-05-04,11204.345240907836
2021-05-05,11204.345240907836
2021-05-06,11204.345240907836
2021-05-07,11204.345240907836
2021-05-10,11204.345240907836
2021-05-11,11204.345240907836
2021-05-12,11204.345240907836
2021-05-13,11204.345240907836
2021-05-14,11204.345240907836
2021-05-17,11204.345240907836
2021-05-18,11204.345240907836
2021-05-19,11204.345240907836
2021-05-20,11204.345240907836
2021-05-21,11204.345240907836
2021-05-24,11204.345240907836
2021-05-25,11204.345240907836
2021-05-26,11204.345240907836
2021-05-27,11204.345240907836
2021-05-28,11204.345240907836
2021-06-01,11204.345240907836
2021-06-02,11204.345240907836
2021-06-03,11204.345240907836
2021-06-04,11204.345240907836
2021-06-07,11204.345240907836
2021-06-08,11204.345240907836
2021-06-09,11204.345240907836
2021-06-10,11204.345240907836
2021-06-11,11204.345240907836
2021-06-14,11204.345240907836
2021-06-15,11204.345240907836
2021-06-16,11204.345240907836
2021-06-17,11204.345240907836
2021-06-18,11204.345240907836
2021-06-21,11204.345240907836
2021-06-22,11204.345240907836
2021-06-23,11204.345240907836
2021-06-24,11204.345240907836
2021-06-25,11204.345240907836
2021-06-28,11204.345240907836
2021-06-29,11204.345240907836
2021-06-30,11204.345240907836
2021-07-01,11204.345240907836
2021-07-02,11204.345240907836
2021-07-06,11204.345240907836
2021-07-07,11204.345240907836
2021-07-08,11204.345240907836
2021-07-09,11204.345240907836
2021-07-12,11204.345240907836
2021-07-13,11204.345240907836
2021-07-14,11204.345240907836
2021-07-15,11204.345240907836
2021-07-16,11204.345240907836
2021-07-19,11204.345240907836
2021-07-20,11204.345240907836
2021-07-21,11204.345240907836
2021-07-22,11204.345240907836
2021-07-23,11204.345240907836
2021-07-26,11204.345240907836
2021-07-27,11204.345240907836
2021-07-28,11204.345240907836
2021-07-29,11204.345240907836
2021-07-30,11204.345240907836
2021-08-02,11204.345240907836
2021-08-03,11204.345240907836
2021-08-04,11204.345240907836
2021-08-05,11204.345240907836
2021-08-06,11204.345240907836
2021-08-09,11204.345240907836
2021-08-10,11204.345240907836
2021-08-11,11204.345240907836
2021-08-12,11204.345240907836
2021-08-13,11204.345240907836
2021-08-16,11204.345240907836
2021-08-17,11204.345240907836
2021-08-18,11204.345240907836
2021-08-19,11204.345240907836
2021-08-20,11204.345240907836
2021-08-23,11204.345240907836
2021-08-24,11204.345240907836
2021-08-25,11204.345240907836
2021-08-26,11204.345240907836
2021-08-27,11204.345240907836
2021-08-30,11204.345240907836
2021-08-31,11204.345240907836
2021-09-01,11204.345240907836
2021-09-02,11204.345240907836
2021-09-03,11204.345240907836
2021-09-07,11204.345240907836
2021-09-08,11204.345240907836
2021-09-09,11204.345240907836
2021-09-10,11204.345240907836
2021-09-13,11204.345240907836
2021-09-14,11204.345240907836
2021-09-15,11204.345240907836
2021-09-16,11204.345240907836
2021-09-17,11204.345240907836
2021-09-20,11204.345240907836
2021-09-21,11204.345240907836
2021-09-22,11313.641574440764
2021-09-23,11451.102503944014
2021-09-24,11469.96562246917
2021-09-27,11469.96562246917
2021-09-28,11469.96562246917
2021-09-29,11469.96562246917
2021-09-30,11329.777341795567
2021-10-01,11464.422539727642
2021-10-04,11316.576513755279
2021-10-05,11434.322361058219
2021-10-06,11481.847564360301
2021-10-07,11581.116184276862
2021-10-08,11559.993491807632
2021-10-11,11476.303626866495
2021-10-12,11448.052282113955
2021-10-13,11489.239481018712
2021-10-14,11682.494338225757
2021-10-15,11771.466585792969
2021-10-18,11771.466585792969
2021-10-19,11771.466585792969
2021-10-20,11771.466585792969
2021-10-21,11771.466585792969
2021-10-22,11771.466585792969
2021-10-25,11771.466585792969
2021-10-26,11771.466585792969
2021-10-27,11771.466585792969
2021-10-28,11771.466585792969
2021-10-29,11771.466585792969
2021-11-01,11771.466585792969
2021-11-02,11771.466585792969
2021-11-03,11771.466585792969
2021-11-04,11771.466585792969
2021-11-05,11771.466585792969
2021-11-08,11771.466585792969
2021-11-09,11771.466585792969
2021-11-10,11771.466585792969
2021-11-11,11771.466585792969
2021-11-12,11771.466585792969
2021-11-15,11771.466585792969
2021-11-16,11771.466585792969
2021-11-17,11771.466585792969
2021-11-18,11771.466585792969
2021-11-19,11771.466585792969
2021-11-22,11771.466585792969
2021-11-23,11771.466585792969
2021-11-24,11771.466585792969
2021-11-26,11771.466585792969
2021-11-29,11771.466585792969
2021-11-30,11771.466585792969
2021-12-01,11771.466585792969
2021-12-02,11771.466585792969
2021-12-03,11771.466585792969
2021-12-06,11771.466585792969
2021-12-07,11771.466585792969
2021-12-08,11771.466585792969
2021-12-09,11771.466585792969
2021-12-10,11771.466585792969
2021-12-13,11771.466585792969
2021-12-14,11771.466585792969
2021-12-15,11771.466585792969
2021-12-16,11771.466585792969
2021-12-17,11771.466585792969
2021-12-20,11771.466585792969
2021-12-21,11771.466585792969
2021-12-22,11771.466585792969
2021-12-23,11771.466585792969
2021-12-27,11771.466585792969
2021-12-28,11771.466585792969
2021-12-29,11771.466585792969
2021-12-30,11771.466585792969
2021-12-31,11771.466585792969
2022-01-03,11771.466585792969
2022-01-04,11771.466585792969
2022-01-05,11771.466585792969
2022-01-06,11771.466585792969
2022-01-07,11771.466585792969
2022-01-10,11771.466585792969
2022-01-11,11771.466585792969
2022-01-12,11771.466585792969
2022-01-13,11771.466585792969
2022-01-14,11771.466585792969
2022-01-18,11771.466585792969
2022-01-19,11771.466585792969
2022-01-20,11771.466585792969
2022-01-21,11771.466585792969
2022-01-24,11771.466585792969
2022-01-25,11771.466585792969
2022-01-26,11771.466585792969
2022-01-27,11771.466585792969
2022-01-28,11771.466585792969
2022-01-31,11771.466585792969
2022-02-01,11771.466585792969
2022-02-02,11771.466585792969
2022-02-03,11771.466585792969
2022-02-04,11771.466585792969
2022-02-07,11771.466585792969
2022-02-08,11771.466585792969
2022-02-09,11771.466585792969
2022-02-10,11771.466585792969
2022-02-11,11771.466585792969
2022-02-14,11771.466585792969
2022-02-15,11771.466585792969
2022-02-16,11771.466585792969
2022-02-17,11771.466585792969
2022-02-18,11771.466585792969
2022-02-22,11771.466585792969
2022-02-23,11771.466585792969
2022-02-24,11771.466585792969
2022-02-25,11771.466585792969
2022-02-28,11771.466585792969
2022-03-01,11771.466585792969
2022-03-02,11771.466585792969
2022-03-03,11771.466585792969
2022-03-04,11771.466585792969
2022-03-07,11771.466585792969
2022-03-08,11771.466585792969
2022-03-09,11771.466585792969
2022-03-10,11771.466585792969
2022-03-11,11771.466585792969
2022-03-14,11771.466585792969
2022-03-15,11771.466585792969
2022-03-16,11771.466585792969
2022-03-17,11771.466585792969
2022-03-18,11771.466585792969
2022-03-21,11771.466585792969
2022-03-22,11771.466585792969
2022-03-23,11771.466585792969
2022-03-24,11771.466585792969
2022-03-25,11771.466585792969
2022-03-28,11771.466585792969
2022-03-29,11771.466585792969
2022-03-30,11771.466585792969
2022-03-31,11771.466585792969
2022-04-01,11771.466585792969
2022-04-04,11771.466585792969
2022-04-05,11771.466585792969
2022-04-06,11771.466585792969
2022-04-07,11771.466585792969
2022-04-08,11771.466585792969
2022-04-11,11771.466585792969
2022-04-12,11771.466585792969
2022-04-13,11771.466585792969
2022-04-14,11771.466585792969
2022-04-18,11771.466585792969
2022-04-19,11771.466585792969
2022-04-20,11771.466585792969
2022-04-21,11771.466585792969
2022-04-22,11771.466585792969
2022-04-25,11771.466585792969
2022-04-26,11430.556961469336
2022-04-27,11462.697809031064
2022-04-28,11752.238446107736
2022-04-29,11317.927048728805
2022-05-02,11386.054725202765
2022-05-03,11438.248924161651
2022-05-04,11786.576618643117
2022-05-05,11367.64914665461
2022-05-06,11299.795362718027
2022-05-09,10938.008942332313
2022-05-10,10963.281271863754
2022-05-11,10789.115657576018
2022-05-12,10777.852489595527
2022-05-13,11035.529705747644
2022-05-16,10990.751809893798
2022-05-17,11216.835963556041
2022-05-18,10764.666772706605
2022-05-19,10698.738188256199
2022-05-20,10703.40673074088
2022-05-23,10903.66900274993
2022-05-24,10820.432176950771
2022-05-25,10916.030391451877
2022-05-26,11134.14868988443
2022-05-27,11407.483723958552
2022-05-31,11343.474154322572
2022-06-01,11251.721921169072
2022-06-02,11465.99423825402
2022-06-03,11277.819462409541
2022-06-06,11312.15763494782
2022-06-07,11420.666790275522
2022-06-08,11296.499817020022
2022-06-09,11027.837743052432
2022-06-10,10708.077040275462
2022-06-13,10301.51007346395
2022-06-14,10270.467446626575
2022-06-15,10416.88686329989
2022-06-16,10072.130374103703
2022-06-17,10093.842100640566
2022-06-21,10347.943693885552
2022-06-22,10329.179404462802
2022-06-23,10430.435708685258
2022-06-24,10762.058608926887
2022-06-27,10720.95087308025
2022-06-28,10501.889854204386
2022-06-29,10493.337338828234
2022-06-30,10408.088728161574
2022-07-01,10518.167906200655
2022-07-05,10538.03218339476
2022-07-06,10573.623193410585
2022-07-07,10573.623193410585
2022-07-08,10573.623193410585
2022-07-11,10573.623193410585
2022-07-12,10573.623193410585
2022-07-13,10573.623193410585
2022-07-14,10573.623193410585
2022-07-15,10573.623193410585
2022-07-18,10573.623193410585
2022-07-19,10573.623193410585
2022-07-20,10573.623193410585
2022-07-21,10573.623193410585
2022-07-22,10573.623193410585
2022-07-25,10573.623193410585
2022-07-26,10573.623193410585
2022-07-27,10573.623193410585
2022-07-28,10573.623193410585
2022-07-29,10573.623193410585
